Country_Region;Year;Month;Day;Doses_admin;People_partially_vaccinated;People_fully_vaccinated;Report_Date_String;UID;Province_State;
Angola;2021;5;25;757535;630984;126551;26/05/2021;24;;
Angola;2021;5;26;859979;663049;196930;27/05/2021;24;;
Angola;2021;5;27;859979;663049;196930;28/05/2021;24;;
Angola;2021;5;28;859979;663049;196930;29/05/2021;24;;
Angola;2021;5;29;859979;663049;196930;30/05/2021;24;;
Angola;2021;5;30;859979;663049;196930;31/05/2021;24;;
Angola;2021;5;31;909215;679034;230181;1/06/2021;24;;
Antigua and Barbuda;2021;2;16;0;0;0;16/02/2021;28;;
Antigua and Barbuda;2021;2;17;0;0;0;17/02/2021;28;;
Antigua and Barbuda;2021;2;18;0;0;0;18/02/2021;28;;
Antigua and Barbuda;2021;2;19;0;0;0;19/02/2021;28;;
Antigua and Barbuda;2021;2;20;0;0;0;20/02/2021;28;;
Antigua and Barbuda;2021;2;21;0;0;0;21/02/2021;28;;
Antigua and Barbuda;2021;2;22;0;0;0;22/02/2021;28;;
Antigua and Barbuda;2021;2;23;0;0;0;23/02/2021;28;;
Antigua and Barbuda;2021;2;24;0;0;0;24/02/2021;28;;
Antigua and Barbuda;2021;2;25;0;0;0;25/02/2021;28;;
Antigua and Barbuda;2021;2;26;0;0;0;26/02/2021;28;;
Antigua and Barbuda;2021;2;27;0;0;0;27/02/2021;28;;
Antigua and Barbuda;2021;2;28;0;0;0;28/02/2021;28;;
Antigua and Barbuda;2021;3;1;0;0;0;1/03/2021;28;;
Antigua and Barbuda;2021;3;2;0;0;0;2/03/2021;28;;
Antigua and Barbuda;2021;3;3;0;0;0;3/03/2021;28;;
Antigua and Barbuda;2021;3;4;0;0;0;4/03/2021;28;;
Antigua and Barbuda;2021;3;5;0;0;0;5/03/2021;28;;
Antigua and Barbuda;2021;3;6;0;0;0;6/03/2021;28;;
Antigua and Barbuda;2021;3;7;0;0;0;7/03/2021;28;;
Antigua and Barbuda;2021;3;8;0;0;0;8/03/2021;28;;
Antigua and Barbuda;2021;3;9;0;0;0;9/03/2021;28;;
Antigua and Barbuda;2021;3;10;0;0;0;10/03/2021;28;;
Antigua and Barbuda;2021;3;11;0;0;0;11/03/2021;28;;
Antigua and Barbuda;2021;3;12;0;0;0;12/03/2021;28;;
Antigua and Barbuda;2021;3;13;0;0;0;13/03/2021;28;;
Antigua and Barbuda;2021;3;14;0;0;0;14/03/2021;28;;
Antigua and Barbuda;2021;3;15;24164;24164;0;15/03/2021;28;;
Antigua and Barbuda;2021;3;16;24164;24164;0;16/03/2021;28;;
Antigua and Barbuda;2021;3;17;24164;24164;0;17/03/2021;28;;
Antigua and Barbuda;2021;3;18;24164;24164;0;18/03/2021;28;;
Antigua and Barbuda;2021;3;19;25677;25677;0;19/03/2021;28;;
Antigua and Barbuda;2021;3;20;25677;25677;0;20/03/2021;28;;
Antigua and Barbuda;2021;3;21;25677;25677;0;21/03/2021;28;;
Antigua and Barbuda;2021;3;22;25677;25677;0;22/03/2021;28;;
Antigua and Barbuda;2021;3;23;25677;25677;0;23/03/2021;28;;
Antigua and Barbuda;2021;3;24;25677;25677;0;24/03/2021;28;;
Antigua and Barbuda;2021;3;25;26424;26424;0;25/03/2021;28;;
Antigua and Barbuda;2021;3;26;26424;26424;0;26/03/2021;28;;
Antigua and Barbuda;2021;3;27;26424;26424;0;27/03/2021;28;;
Antigua and Barbuda;2021;3;28;26424;26424;0;28/03/2021;28;;
Antigua and Barbuda;2021;3;29;26424;26424;0;29/03/2021;28;;
Antigua and Barbuda;2021;3;30;26424;26424;0;30/03/2021;28;;
Antigua and Barbuda;2021;3;31;26836;26836;0;31/03/2021;28;;
Antigua and Barbuda;2021;4;1;26836;26836;0;1/04/2021;28;;
Antigua and Barbuda;2021;4;2;26836;26836;0;2/04/2021;28;;
Antigua and Barbuda;2021;4;3;27032;27032;0;3/04/2021;28;;
Antigua and Barbuda;2021;4;4;27032;27032;0;4/04/2021;28;;
Antigua and Barbuda;2021;4;5;27032;27032;0;5/04/2021;28;;
Antigua and Barbuda;2021;4;6;27032;27032;0;6/04/2021;28;;
Antigua and Barbuda;2021;4;7;27032;27032;0;7/04/2021;28;;
Antigua and Barbuda;2021;4;8;27032;27032;0;8/04/2021;28;;
Antigua and Barbuda;2021;4;9;27032;27032;0;9/04/2021;28;;
Antigua and Barbuda;2021;4;10;27032;27032;0;10/04/2021;28;;
Antigua and Barbuda;2021;4;11;27032;27032;0;11/04/2021;28;;
Antigua and Barbuda;2021;4;12;27032;27032;0;12/04/2021;28;;
Antigua and Barbuda;2021;4;13;27032;27032;0;13/04/2021;28;;
Antigua and Barbuda;2021;4;14;27592;27592;0;14/04/2021;28;;
Antigua and Barbuda;2021;4;15;27592;27592;0;15/04/2021;28;;
Antigua and Barbuda;2021;4;16;28414;28414;0;16/04/2021;28;;
Antigua and Barbuda;2021;4;17;28639;28639;0;17/04/2021;28;;
Antigua and Barbuda;2021;4;18;28639;28639;0;18/04/2021;28;;
Antigua and Barbuda;2021;4;19;28639;28639;0;19/04/2021;28;;
Antigua and Barbuda;2021;4;20;28639;28639;0;20/04/2021;28;;
Antigua and Barbuda;2021;4;21;28639;28639;0;21/04/2021;28;;
Antigua and Barbuda;2021;4;22;29754;29754;0;22/04/2021;28;;
Antigua and Barbuda;2021;5;11;31085;31085;0;12/05/2021;28;;
Antigua and Barbuda;2021;5;12;31085;31085;0;13/05/2021;28;;
Antigua and Barbuda;2021;5;13;31085;31085;0;14/05/2021;28;;
Antigua and Barbuda;2021;5;14;31262;31262;0;15/05/2021;28;;
Antigua and Barbuda;2021;5;15;31262;31262;0;16/05/2021;28;;
Antigua and Barbuda;2021;5;16;31262;31262;0;17/05/2021;28;;
Antigua and Barbuda;2021;5;17;31262;31262;0;18/05/2021;28;;
Antigua and Barbuda;2021;5;18;31262;31262;0;19/05/2021;28;;
Antigua and Barbuda;2021;5;19;34441;31860;2581;20/05/2021;28;;
Antigua and Barbuda;2021;5;20;34441;31860;2581;21/05/2021;28;;
Antigua and Barbuda;2021;5;21;34441;31860;2581;22/05/2021;28;;
Antigua and Barbuda;2021;5;22;34441;31860;2581;23/05/2021;28;;
Antigua and Barbuda;2021;5;23;39519;32469;7050;24/05/2021;28;;
Antigua and Barbuda;2021;5;24;39519;32469;7050;25/05/2021;28;;
Antigua and Barbuda;2021;5;25;39519;32469;7050;26/05/2021;28;;
Antigua and Barbuda;2021;5;26;39519;32469;7050;27/05/2021;28;;
Antigua and Barbuda;2021;5;27;39519;32469;7050;28/05/2021;28;;
Antigua and Barbuda;2021;5;28;39519;32469;7050;29/05/2021;28;;
Antigua and Barbuda;2021;5;29;44230;32876;11354;30/05/2021;28;;
Antigua and Barbuda;2021;5;30;44230;32876;11354;31/05/2021;28;;
Antigua and Barbuda;2021;5;31;48347;33214;15133;1/06/2021;28;;
Argentina;2020;12;29;700;0;0;29/12/2020;32;;
Argentina;2020;12;30;700;0;0;30/12/2020;32;;
Argentina;2020;12;31;32013;0;0;31/12/2020;32;;
Argentina;2021;1;1;32013;0;0;1/01/2021;32;;
Argentina;2021;1;2;32013;0;0;2/01/2021;32;;
Argentina;2021;1;3;32013;0;0;3/01/2021;32;;
Argentina;2021;1;4;39599;0;0;4/01/2021;32;;
Argentina;2021;1;5;39599;0;0;5/01/2021;32;;
Argentina;2021;1;6;39599;0;0;6/01/2021;32;;
Argentina;2021;1;7;39599;0;0;7/01/2021;32;;
Argentina;2021;1;8;107542;0;0;8/01/2021;32;;
Argentina;2021;1;9;107542;0;0;9/01/2021;32;;
Argentina;2021;1;10;107542;0;0;10/01/2021;32;;
Argentina;2021;1;11;107542;0;0;11/01/2021;32;;
Argentina;2021;1;12;107542;0;0;12/01/2021;32;;
Argentina;2021;1;13;166833;0;0;13/01/2021;32;;
Argentina;2021;1;14;166833;0;0;14/01/2021;32;;
Argentina;2021;1;15;200759;0;0;15/01/2021;32;;
Argentina;2021;1;16;200759;0;0;16/01/2021;32;;
Argentina;2021;1;17;200759;0;0;17/01/2021;32;;
Argentina;2021;1;18;200759;0;0;18/01/2021;32;;
Argentina;2021;1;19;200759;0;0;19/01/2021;32;;
Argentina;2021;1;20;247933;243539;4394;20/01/2021;32;;
Argentina;2021;1;21;265724;249372;16352;21/01/2021;32;;
Argentina;2021;1;22;279602;254456;25146;22/01/2021;32;;
Argentina;2021;1;23;288064;258876;29188;23/01/2021;32;;
Argentina;2021;1;24;292023;260036;31987;24/01/2021;32;;
Argentina;2021;1;25;292386;260122;32264;25/01/2021;32;;
Argentina;2021;1;26;305880;266969;38911;26/01/2021;32;;
Argentina;2021;1;27;318033;272323;45710;27/01/2021;32;;
Argentina;2021;1;28;327999;276548;51451;28/01/2021;32;;
Argentina;2021;1;29;344034;278451;65583;29/01/2021;32;;
Argentina;2021;1;30;366384;281023;85361;30/01/2021;32;;
Argentina;2021;1;31;366384;281023;85361;31/01/2021;32;;
Argentina;2021;2;1;375851;281577;94274;1/02/2021;32;;
Argentina;2021;2;2;375851;281577;94274;2/02/2021;32;;
Argentina;2021;2;3;396562;284196;112366;3/02/2021;32;;
Argentina;2021;2;4;444018;297717;146301;4/02/2021;32;;
Argentina;2021;2;5;444018;297717;146301;5/02/2021;32;;
Argentina;2021;2;6;471383;307501;163882;6/02/2021;32;;
Argentina;2021;2;7;501152;319316;181836;7/02/2021;32;;
Argentina;2021;2;8;511582;322318;189264;8/02/2021;32;;
Argentina;2021;2;9;513178;322975;190203;9/02/2021;32;;
Argentina;2021;2;10;535303;337772;197531;10/02/2021;32;;
Argentina;2021;2;11;572928;362649;210279;11/02/2021;32;;
Argentina;2021;2;12;591632;368023;223609;12/02/2021;32;;
Argentina;2021;2;13;606245;371629;234616;13/02/2021;32;;
Argentina;2021;2;14;609605;372122;237483;14/02/2021;32;;
Argentina;2021;2;15;609791;372181;237610;15/02/2021;32;;
Argentina;2021;2;16;611169;373253;237916;16/02/2021;32;;
Argentina;2021;2;17;612322;374002;238320;17/02/2021;32;;
Argentina;2021;2;18;635583;392399;243184;18/02/2021;32;;
Argentina;2021;2;19;668654;414958;253696;19/02/2021;32;;
Argentina;2021;2;20;707148;445614;261534;20/02/2021;32;;
Argentina;2021;2;21;720267;456929;263338;21/02/2021;32;;
Argentina;2021;2;22;722234;458822;263412;22/02/2021;32;;
Argentina;2021;2;23;746615;481689;264926;23/02/2021;32;;
Argentina;2021;2;24;780455;513394;267061;24/02/2021;32;;
Argentina;2021;2;25;829832;558831;271001;25/02/2021;32;;
Argentina;2021;2;26;903915;620635;283280;26/02/2021;32;;
Argentina;2021;2;27;984895;694470;290425;27/02/2021;32;;
Argentina;2021;2;28;1025003;731571;293432;28/02/2021;32;;
Argentina;2021;3;1;1049169;755212;293957;1/03/2021;32;;
Argentina;2021;3;2;1126108;823446;302662;2/03/2021;32;;
Argentina;2021;3;3;1181292;874916;306376;3/03/2021;32;;
Argentina;2021;3;4;1252461;941695;310766;4/03/2021;32;;
Argentina;2021;3;5;1357596;1030504;327092;5/03/2021;32;;
Argentina;2021;3;6;1357596;1030504;327092;6/03/2021;32;;
Argentina;2021;3;7;1526078;1182874;343204;7/03/2021;32;;
Argentina;2021;3;8;1546699;1202998;343701;8/03/2021;32;;
Argentina;2021;3;9;1648957;1301787;347170;9/03/2021;32;;
Argentina;2021;3;10;1774438;1424984;349454;10/03/2021;32;;
Argentina;2021;3;11;1919074;1564555;354519;11/03/2021;32;;
Argentina;2021;3;12;2098205;1719543;378662;12/03/2021;32;;
Argentina;2021;3;13;2294738;1876113;418625;13/03/2021;32;;
Argentina;2021;3;14;2381429;1932696;448733;14/03/2021;32;;
Argentina;2021;3;15;2404194;1952883;451311;15/03/2021;32;;
Argentina;2021;3;16;2541362;2064529;476833;16/03/2021;32;;
Argentina;2021;3;17;2668103;2170116;497987;17/03/2021;32;;
Argentina;2021;3;18;2805153;2289249;515904;18/03/2021;32;;
Argentina;2021;3;19;2939364;2382859;556505;19/03/2021;32;;
Argentina;2021;3;20;3063864;2472426;591438;20/03/2021;32;;
Argentina;2021;3;21;3119828;2514480;605348;21/03/2021;32;;
Argentina;2021;3;22;3142444;2535054;607390;22/03/2021;32;;
Argentina;2021;3;23;3240731;2618750;621981;23/03/2021;32;;
Argentina;2021;3;24;3328933;2694454;634479;24/03/2021;32;;
Argentina;2021;3;25;3365839;2730260;635579;25/03/2021;32;;
Argentina;2021;3;26;3474415;2824344;650071;26/03/2021;32;;
Argentina;2021;3;27;3570460;2908932;661528;27/03/2021;32;;
Argentina;2021;3;28;3625283;2959843;665440;28/03/2021;32;;
Argentina;2021;3;29;3646068;2980182;665886;29/03/2021;32;;
Argentina;2021;3;30;3744566;3073630;670936;30/03/2021;32;;
Argentina;2021;3;31;3891932;3214538;677394;31/03/2021;32;;
Argentina;2021;4;1;4023017;3342427;680590;1/04/2021;32;;
Argentina;2021;4;2;4123152;3440284;682868;2/04/2021;32;;
Argentina;2021;4;3;4178896;3495125;683771;3/04/2021;32;;
Argentina;2021;4;4;4234505;3550166;684339;4/04/2021;32;;
Argentina;2021;4;5;4260808;3576423;684385;5/04/2021;32;;
Argentina;2021;4;6;4404175;3712009;692166;6/04/2021;32;;
Argentina;2021;4;7;4571819;3870734;701085;7/04/2021;32;;
Argentina;2021;4;8;4771214;4064154;707060;8/04/2021;32;;
Argentina;2021;4;9;4956023;4244964;711059;9/04/2021;32;;
Argentina;2021;4;10;5201468;4478948;722520;10/04/2021;32;;
Argentina;2021;4;11;5313612;4586426;727186;11/04/2021;32;;
Argentina;2021;4;12;5390000;4661085;728915;12/04/2021;32;;
Argentina;2021;4;13;5571878;4836246;735632;13/04/2021;32;;
Argentina;2021;4;14;5754919;4996672;758247;14/04/2021;32;;
Argentina;2021;4;15;5935146;5163344;771802;15/04/2021;32;;
Argentina;2021;4;16;6093016;5305604;787412;16/04/2021;32;;
Argentina;2021;4;17;6226872;5431994;794878;17/04/2021;32;;
Argentina;2021;4;18;6288812;5489318;799494;18/04/2021;32;;
Argentina;2021;4;19;6334554;5534225;800329;19/04/2021;32;;
Argentina;2021;4;20;6433141;5620411;812730;20/04/2021;32;;
Argentina;2021;4;21;6550568;5722607;827961;21/04/2021;32;;
Argentina;2021;4;22;6693438;5851232;842206;22/04/2021;32;;
Argentina;2021;4;23;6807411;5955371;852040;23/04/2021;32;;
Argentina;2021;4;24;7017279;6149835;867444;24/04/2021;32;;
Argentina;2021;4;25;7134949;6263849;871100;25/04/2021;32;;
Argentina;2021;4;26;7214704;6341959;872745;26/04/2021;32;;
Argentina;2021;4;27;7386650;6507572;879078;27/04/2021;32;;
Argentina;2021;4;28;7557986;6672739;885247;28/04/2021;32;;
Argentina;2021;4;29;7715006;6806565;908441;29/04/2021;32;;
Argentina;2021;4;30;7865213;6926650;938563;30/04/2021;32;;
Argentina;2021;5;1;7971470;7002992;968478;1/05/2021;32;;
Argentina;2021;5;2;7997902;7025492;972410;2/05/2021;32;;
Argentina;2021;5;3;8039793;7051772;988021;3/05/2021;32;;
Argentina;2021;5;4;8197011;7149293;1047718;4/05/2021;32;;
Argentina;2021;5;5;8391513;7261176;1130337;5/05/2021;32;;
Argentina;2021;5;6;8591061;7399515;1191546;6/05/2021;32;;
Argentina;2021;5;7;8820691;7555386;1265305;7/05/2021;32;;
Argentina;2021;5;8;9001747;7660652;1341095;8/05/2021;32;;
Argentina;2021;5;9;9082597;7688877;1393720;9/05/2021;32;;
Argentina;2021;5;10;9122759;7718272;1404487;10/05/2021;32;;
Argentina;2021;5;11;9237005;7790786;1446219;12/05/2021;32;;
Argentina;2021;5;12;9383945;7866933;1517012;13/05/2021;32;;
Argentina;2021;5;13;9541511;7912175;1629336;14/05/2021;32;;
Argentina;2021;5;14;9704364;7953562;1750802;15/05/2021;32;;
Argentina;2021;5;15;9704364;7953562;1750802;16/05/2021;32;;
Argentina;2021;5;16;9927783;8023563;1904220;17/05/2021;32;;
Argentina;2021;5;17;10002830;8050709;1952121;18/05/2021;32;;
Argentina;2021;5;18;10193368;8141608;2051760;19/05/2021;32;;
Argentina;2021;5;19;10383925;8279961;2103964;20/05/2021;32;;
Argentina;2021;5;20;10549521;8397337;2152184;21/05/2021;32;;
Argentina;2021;5;21;10758782;8531073;2227709;22/05/2021;32;;
Argentina;2021;5;22;10958659;8638944;2319715;23/05/2021;32;;
Argentina;2021;5;23;11067550;8701971;2365579;24/05/2021;32;;
Argentina;2021;5;24;11149468;8735231;2414237;25/05/2021;32;;
Argentina;2021;5;25;11242209;8807373;2434836;26/05/2021;32;;
Argentina;2021;5;26;11331066;8878491;2452575;27/05/2021;32;;
Argentina;2021;5;27;11503476;8988267;2515209;28/05/2021;32;;
Argentina;2021;5;28;11676733;9084600;2592133;29/05/2021;32;;
Argentina;2021;5;29;11906697;9208883;2697814;30/05/2021;32;;
Argentina;2021;5;30;12119901;9361218;2758683;31/05/2021;32;;
Argentina;2021;5;31;12257297;9476406;2780891;1/06/2021;32;;
Armenia;2021;3;31;565;565;0;31/03/2021;51;;
Armenia;2021;5;11;565;565;0;12/05/2021;51;;
Armenia;2021;5;12;10727;10727;0;13/05/2021;51;;
Armenia;2021;5;13;10727;10727;0;14/05/2021;51;;
Armenia;2021;5;14;10727;10727;0;15/05/2021;51;;
Armenia;2021;5;15;10727;10727;0;16/05/2021;51;;
Armenia;2021;5;16;10727;10727;0;17/05/2021;51;;
Armenia;2021;5;17;10727;10727;0;18/05/2021;51;;
Armenia;2021;5;18;19249;19249;0;19/05/2021;51;;
Armenia;2021;5;19;19249;19249;0;20/05/2021;51;;
Armenia;2021;5;20;19249;19249;0;21/05/2021;51;;
Armenia;2021;5;21;19249;19249;0;22/05/2021;51;;
Armenia;2021;5;22;19249;19249;0;23/05/2021;51;;
Armenia;2021;5;23;19249;19249;0;24/05/2021;51;;
Armenia;2021;5;24;19249;19249;0;25/05/2021;51;;
Armenia;2021;5;25;19249;19249;0;26/05/2021;51;;
Armenia;2021;5;26;19249;19249;0;27/05/2021;51;;
Armenia;2021;5;27;19249;19249;0;28/05/2021;51;;
Armenia;2021;5;28;19249;19249;0;29/05/2021;51;;
Armenia;2021;5;29;26562;26562;0;30/05/2021;51;;
Armenia;2021;5;30;26562;26562;0;31/05/2021;51;;
Armenia;2021;5;31;26562;26562;0;1/06/2021;51;;
Australia;2021;2;15;0;0;0;15/02/2021;36;;
Australia;2021;2;16;0;0;0;16/02/2021;36;;
Australia;2021;2;17;0;0;0;17/02/2021;36;;
Australia;2021;2;18;0;0;0;18/02/2021;36;;
Australia;2021;2;19;0;0;0;19/02/2021;36;;
Australia;2021;2;20;0;0;0;20/02/2021;36;;
Australia;2021;2;21;0;0;0;21/02/2021;36;;
Australia;2021;2;22;20;20;0;22/02/2021;36;;
Australia;2021;2;23;2879;2879;0;23/02/2021;36;;
Australia;2021;2;24;6908;6908;0;24/02/2021;36;;
Australia;2021;2;25;17500;17500;0;25/02/2021;36;;
Australia;2021;2;26;25000;25000;0;26/02/2021;36;;
Australia;2021;2;27;30000;30000;0;27/02/2021;36;;
Australia;2021;2;28;31894;31894;0;28/02/2021;36;;
Australia;2021;3;1;33702;33702;0;1/03/2021;36;;
Australia;2021;3;2;41907;41907;0;2/03/2021;36;;
Australia;2021;3;3;50840;50840;0;3/03/2021;36;;
Australia;2021;3;4;61008;61008;0;4/03/2021;36;;
Australia;2021;3;5;71867;71867;0;5/03/2021;36;;
Australia;2021;3;6;76940;76940;0;6/03/2021;36;;
Australia;2021;3;7;81345;81345;0;7/03/2021;36;;
Australia;2021;3;8;86369;86369;0;8/03/2021;36;;
Australia;2021;3;9;94908;94908;0;9/03/2021;36;;
Australia;2021;3;10;106200;106200;0;10/03/2021;36;;
Australia;2021;3;11;125000;125000;0;11/03/2021;36;;
Australia;2021;3;12;135103;135103;0;12/03/2021;36;;
Australia;2021;3;13;159294;159294;0;13/03/2021;36;;
Australia;2021;3;14;162551;159294;0;14/03/2021;36;;
Australia;2021;3;15;164781;159294;0;15/03/2021;36;;
Australia;2021;3;16;182437;159294;0;16/03/2021;36;;
Australia;2021;3;17;203557;159294;0;17/03/2021;36;;
Australia;2021;3;18;226057;159294;0;18/03/2021;36;;
Australia;2021;3;19;240754;159294;0;19/03/2021;36;;
Australia;2021;3;20;253831;159294;0;20/03/2021;36;;
Australia;2021;3;21;257019;159294;0;21/03/2021;36;;
Australia;2021;3;22;282184;159294;0;22/03/2021;36;;
Australia;2021;3;23;307525;159294;0;23/03/2021;36;;
Australia;2021;3;24;355254;159294;0;24/03/2021;36;;
Australia;2021;3;25;408410;159294;0;25/03/2021;36;;
Australia;2021;3;26;460155;159294;0;26/03/2021;36;;
Australia;2021;3;27;506465;159294;0;27/03/2021;36;;
Australia;2021;3;28;511520;159294;0;28/03/2021;36;;
Australia;2021;3;29;541761;159294;0;29/03/2021;36;;
Australia;2021;3;30;597523;159294;0;30/03/2021;36;;
Australia;2021;3;31;670349;159294;0;31/03/2021;36;;
Australia;2021;4;1;744328;159294;0;1/04/2021;36;;
Australia;2021;4;2;823611;159294;0;2/04/2021;36;;
Australia;2021;4;3;828416;159294;0;3/04/2021;36;;
Australia;2021;4;4;843182;159294;0;4/04/2021;36;;
Australia;2021;4;5;844309;159294;0;5/04/2021;36;;
Australia;2021;4;6;854983;159294;0;6/04/2021;36;;
Australia;2021;4;7;920334;159294;0;7/04/2021;36;;
Australia;2021;4;8;996145;159294;0;8/04/2021;36;;
Australia;2021;4;9;1077511;159294;0;9/04/2021;36;;
Australia;2021;4;10;1138866;159294;0;10/04/2021;36;;
Australia;2021;4;11;1166568;159294;0;11/04/2021;36;;
Australia;2021;4;12;1178302;159294;0;12/04/2021;36;;
Australia;2021;4;13;1234681;159294;0;13/04/2021;36;;
Australia;2021;4;14;1295672;159294;0;14/04/2021;36;;
Australia;2021;4;15;1359665;159294;0;15/04/2021;36;;
Australia;2021;4;16;1420577;159294;0;16/04/2021;36;;
Australia;2021;4;17;1474558;159294;0;17/04/2021;36;;
Australia;2021;4;18;1496912;159294;0;18/04/2021;36;;
Australia;2021;4;19;1586556;159294;0;19/04/2021;36;;
Australia;2021;4;20;1653286;159294;0;20/04/2021;36;;
Australia;2021;4;21;1718107;159294;0;21/04/2021;36;;
Australia;2021;4;22;1785338;159294;0;22/04/2021;36;;
Australia;2021;4;23;1855601;159294;0;23/04/2021;36;;
Australia;2021;4;24;1914047;159294;0;24/04/2021;36;;
Australia;2021;4;25;1934077;159294;0;25/04/2021;36;;
Australia;2021;4;26;1937485;159294;0;26/04/2021;36;;
Australia;2021;4;27;1969337;159294;0;27/04/2021;36;;
Australia;2021;4;28;2029544;159294;0;28/04/2021;36;;
Australia;2021;4;29;2112285;159294;0;29/04/2021;36;;
Australia;2021;4;30;2179544;159294;0;30/04/2021;36;;
Australia;2021;5;1;2234844;159294;0;1/05/2021;36;;
Australia;2021;5;2;2254074;159294;0;2/05/2021;36;;
Australia;2021;5;3;2260615;159294;0;3/05/2021;36;;
Australia;2021;5;4;2316969;159294;0;4/05/2021;36;;
Australia;2021;5;5;2396314;159294;0;5/05/2021;36;;
Australia;2021;5;6;2473529;159294;0;6/05/2021;36;;
Australia;2021;5;7;2554531;159294;0;7/05/2021;36;;
Australia;2021;5;8;2627725;159294;0;8/05/2021;36;;
Australia;2021;5;9;2654338;159294;0;9/05/2021;36;;
Australia;2021;5;10;2663221;159294;0;10/05/2021;36;;
Australia;2021;5;11;2736107;159294;0;12/05/2021;36;;
Australia;2021;5;12;2812486;159294;0;13/05/2021;36;;
Australia;2021;5;13;2894770;159294;0;14/05/2021;36;;
Australia;2021;5;14;2980644;159294;0;15/05/2021;36;;
Australia;2021;5;15;2980644;159294;0;16/05/2021;36;;
Australia;2021;5;16;3089184;159294;0;17/05/2021;36;;
Australia;2021;5;17;3100137;159294;0;18/05/2021;36;;
Australia;2021;5;18;3183324;159294;0;19/05/2021;36;;
Australia;2021;5;19;3183324;159294;0;20/05/2021;36;;
Australia;2021;5;20;3371728;0;0;21/05/2021;36;;
Australia;2021;5;21;3472874;0;0;22/05/2021;36;;
Australia;2021;5;22;3562495;0;0;23/05/2021;36;;
Australia;2021;5;23;3599964;0;0;24/05/2021;36;;
Australia;2021;5;24;3613053;3196760;416293;25/05/2021;36;;
Australia;2021;5;25;3690622;3271385;419237;26/05/2021;36;;
Australia;2021;5;26;3795280;3322398;472882;27/05/2021;36;;
Australia;2021;5;27;3906668;3426457;480211;28/05/2021;36;;
Australia;2021;5;28;4031539;3540220;491319;29/05/2021;36;;
Australia;2021;5;29;4153149;3660303;492846;30/05/2021;36;;
Australia;2021;5;30;4212899;3715078;497821;31/05/2021;36;;
Australia;2021;5;31;4243600;3744363;499237;1/06/2021;36;;
Austria;2020;12;27;732;732;0;27/12/2020;40;;
Austria;2020;12;28;2033;2033;0;28/12/2020;40;;
Austria;2020;12;29;3652;3652;0;29/12/2020;40;;
Austria;2020;12;30;5005;5005;0;30/12/2020;40;;
Austria;2020;12;31;5013;5013;0;31/12/2020;40;;
Austria;2021;1;1;5017;5017;0;1/01/2021;40;;
Austria;2021;1;2;5025;5025;0;2/01/2021;40;;
Austria;2021;1;3;5027;5027;0;3/01/2021;40;;
Austria;2021;1;4;5146;5146;0;4/01/2021;40;;
Austria;2021;1;5;6938;6938;0;5/01/2021;40;;
Austria;2021;1;6;7775;7775;0;6/01/2021;40;;
Austria;2021;1;7;10965;10965;0;7/01/2021;40;;
Austria;2021;1;8;23951;23951;0;8/01/2021;40;;
Austria;2021;1;9;28360;28360;0;9/01/2021;40;;
Austria;2021;1;10;30584;30584;0;10/01/2021;40;;
Austria;2021;1;11;36246;36246;0;11/01/2021;40;;
Austria;2021;1;12;50973;50973;0;12/01/2021;40;;
Austria;2021;1;13;66345;66345;0;13/01/2021;40;;
Austria;2021;1;14;83050;83050;0;14/01/2021;40;;
Austria;2021;1;15;101391;101390;1;15/01/2021;40;;
Austria;2021;1;16;108166;108156;10;16/01/2021;40;;
Austria;2021;1;17;113855;113485;370;17/01/2021;40;;
Austria;2021;1;18;125270;124012;1258;18/01/2021;40;;
Austria;2021;1;19;151137;148423;2714;19/01/2021;40;;
Austria;2021;1;20;174652;170641;4011;20/01/2021;40;;
Austria;2021;1;21;194324;190148;4176;21/01/2021;40;;
Austria;2021;1;22;206018;201259;4759;22/01/2021;40;;
Austria;2021;1;23;209156;204395;4761;23/01/2021;40;;
Austria;2021;1;24;210407;205643;4764;24/01/2021;40;;
Austria;2021;1;25;211901;207027;4874;25/01/2021;40;;
Austria;2021;1;26;220486;214710;5776;26/01/2021;40;;
Austria;2021;1;27;228508;222209;6299;27/01/2021;40;;
Austria;2021;1;28;238348;229412;8936;28/01/2021;40;;
Austria;2021;1;29;253379;234779;18600;29/01/2021;40;;
Austria;2021;1;30;257079;236116;20963;30/01/2021;40;;
Austria;2021;1;31;258440;236475;21965;31/01/2021;40;;
Austria;2021;2;1;263140;238060;25080;1/02/2021;40;;
Austria;2021;2;2;280448;241189;39259;2/02/2021;40;;
Austria;2021;2;3;298352;244410;53942;3/02/2021;40;;
